code,internal_code,name,manufacturer_name,manufacture_country,manufacturer_item_description,unit_qty,quantity,unit_of_measure,weighted,qty_in_package,price,unit_of_measure_price,allow_discount,status,item_id
6031,true,ארוחת עובד - גבינה,,,ארוחת עובד - גבינה,יח',1.00,יח',false,,2.00,2.0000,true,1,68716
40084107,false,ביצת הפתעה קינדר,פרדי קונדטוריה אס פי,IT,פררו,גרמים,20.00,100 גרם,false,,4.90,0.2450,true,1,12006
40111216,false,באונטי חטיף בודד 57,מרס,NL,מרס,גרמים,57.00,100 גרם,false,,3.90,0.0684,true,1,3372
40173351,false,בירה מייסלס 0.5 ליטר,שטיגל,AT,שטיגל,מיליליטרים,500.00,"100 מ""ל",false,,10.90,0.0218,true,1,68671
42101666,false,אירוובס מנטה אקליפטו,ריגלי,GB,ארוויבז,גרמים,42.00,100 גרם,false,,5.90,0.1405,true,1,27722
42306788,false,אירוובס מנטה אוכמניו,ריגלי,GB,ארוויבז,גרמים,42.00,100 גרם,false,,5.90,0.1405,true,1,27726
50398904,false,קרם חמצן 6% בקבוק 60,גדעון קוסמטיקס,IL,אינדולה,מיליליטרים,60.00,"100 מ""ל",false,,4.90,0.0817,true,1,5019
54051140,false,אלפרו מעדן סויה בטעם,ALPRO,BE,אלפרו,מיליליטרים,500.00,"100 מ""ל",false,,16.90,0.0338,true,1,18558
59082637,false,דאו רקסונה רול און,יוניליוור  פיליפינים,PH,REXONA,מיליליטרים,50.00,"100 מ""ל",false,,11.90,0.2380,true,1,59113
72940754,false,מילקי בטעם וניל,שטראוס גרופ,IL,שטראוס,גרמים,134.00,100 גרם,false,,2.80,0.0209,true,1,15439
72940761,false,מילקי בטעם שוקולד,שטראוס גרופ,IL,שטראוס,גרמים,134.00,100 גרם,false,,2.80,0.0209,true,1,15440
72940952,false,מילקי אקסטרה קצפת,שטראוס גרופ,IL,שטראוס,גרמים,111.00,100 גרם,false,,3.50,0.0315,true,1,15441
72941041,false,מיני מילקי בטעם שוקו,שטראוס גרופ,IL,שטראוס,גרמים,71.00,100 גרם,false,,2.00,0.0282,true,1,15444
72945308,false,שמרים טריים בקוביה 2,"פאקא תעשיות בע""מ",IL,תוצרת מסחרית,גרמים,50.00,100 גרם,false,,3.40,0.0680,true,1,15445
72961209,false,שמנית 15% 200מל בדצ,תנובה,IL,תנובה,מיליליטרים,200.00,"100 מ""ל",false,,2.40,0.0120,true,1,17751
72961223,false,גיל 3% 200מל בדצ,תנובה,IL,תנובה,מיליליטרים,200.00,"100 מ""ל",false,,1.51,0.0076,true,1,17753
72961506,false,פרילי תות גביע 125 ג,תנובה,IL,פרילי,גרמים,125.00,100 גרם,false,,3.30,0.0264,true,1,17754
72961520,false,פרילי אננס גביע 125,תנובה,IL,פרילי,גרמים,125.00,100 גרם,false,,3.30,0.0264,true,1,17756
72961544,false,באדי יוגרט תות גביע,תנובה,IL,באדי,גרמים,125.00,100 גרם,false,,2.90,0.0232,true,1,17757
