code,internal_code,name,manufacturer_name,manufacture_country,manufacturer_item_description,unit_qty,quantity,unit_of_measure,weighted,qty_in_package,price,unit_of_measure_price,allow_discount,status,item_id
40000371,false,עגבניות שירי שוקו,,,עגבניות שירי שוקו,יחידה,0.00,יחידה,false,,8.90,0.0000,true,1,159228
40064895,false,דאודוראנט רולאון  לג,,,דאודוראנט רולאון  לג,יחידה,0.00,יחידה,false,,0.00,0.0000,true,1,188126
40099132,false,הובה בובה צאנק תות 3,,,הובה בובה צאנק תות 3,יחידה,0.00,יחידה,false,,4.00,0.0000,true,1,77705
40099705,false,אורביט פפרמינט סטיקס,ליימן  מותגים,,אורביט פפרמינט סטיקס,יחידה,0.00,יחידה,false,,1.90,0.0000,true,1,71523
40144016,false,וורטר גליל 50 גרם,ליימן  מותגים,,וורטר גליל 50 גרם,יחידה,0.00,יחידה,false,,3.50,0.0000,true,1,59777
40345123,false,סמרטיז גליל סוכריות,,,סמרטיז גליל סוכריות,יחידה,0.00,יחידה,false,,3.90,0.0000,true,1,69806
42154662,false,אורביט ספירמינט 27 ג,,,אורביט ספירמינט 27 ג,יחידה,0.00,יחידה,false,,6.00,0.0000,true,1,52375
42174479,false,אורביט תות מעטפה 27,,,אורביט תות מעטפה 27,יחידה,0.00,יחידה,false,,6.00,0.0000,true,1,116961
42182108,false,פייב מנטה סטיקס 31 ג,,,פייב מנטה סטיקס 31 ג,יחידה,0.00,יחידה,false,,7.00,0.0000,true,1,51771
42212119,false,אורביט מעטפה פפרמינט,,,אורביט מעטפה פפרמינט,יחידה,0.00,יחידה,false,,6.00,0.0000,true,1,121556
42246640,false,ניוואה רול און לאישה,,,ניוואה רול און לאישה,יחידה,0.00,יחידה,false,,19.90,0.0000,true,1,185075
42299363,false,ניוואה דאודורנט רול,,,ניוואה דאודורנט רול,מיליליטרים,50.00,"100 מ""ל",false,,19.90,39.8000,true,1,172923
50158935,false,דטול נוזל חיטוי אנטי,,,דטול נוזל חיטוי אנטי,מיליליטרים,750.00,"100 מ""ל",false,,0.00,0.0000,true,1,62219
54051157,false,אלפרו מעדן סויה 500,,,אלפרו מעדן סויה 500,גרמים,500.00,100 גרם,false,,17.20,0.0344,true,1,71718
59016441,false,רקסונה דאו רול און פ,,,רקסונה דאו רול און פ,יחידה,0.00,יחידה,false,,0.00,0.0000,true,1,188894
59079774,false,רקסונה רול און לינן,,,רקסונה רול און לינן,יחידה,0.00,יחידה,false,,18.00,0.0000,true,1,181938
59079798,false,רקסונה דאודורנט רול,,,רקסונה דאודורנט רול,יחידה,0.00,יחידה,false,,18.00,0.0000,true,1,181957
72909768,false,פסק זמן פור פליי 40,,,פסק זמן פור פליי 40,יחידה,0.00,יחידה,false,,4.90,0.0000,true,1,57681
72909799,false,קליק אוקיי חטיף 35 ג,,,קליק אוקיי חטיף 35 ג,יחידה,0.00,יחידה,false,,5.50,0.0000,true,1,59586
72917589,false,מקופלת 25 גרם,,,מקופלת 25 גרם,יחידה,0.00,יחידה,false,,4.00,0.0000,true,1,59588
72917893,false,פסק זמן חלב 45 גרם,,,פסק זמן חלב 45 גרם,יחידה,0.00,יחידה,false,,4.90,0.0000,true,1,59040
72918388,false,טוויסט 28 גרם,,,טוויסט 28 גרם,יחידה,0.00,יחידה,false,,4.00,0.0000,true,1,60773
72940754,false,"מילקי וניל 137 מ""ל",,,"מילקי וניל 137 מ""ל",מיליליטרים,137.00,"100 מ""ל",false,,2.90,2.1168,true,1,58982
72940761,false,מילקי שוקולד מהדרין,,,מילקי שוקולד מהדרין,מיליליטרים,170.00,"100 מ""ל",false,,2.90,1.7059,true,1,60774
72940952,false,מילקי פי 2 קצפת מהדר,,,מילקי פי 2 קצפת מהדר,מיליליטרים,110.00,"100 מ""ל",false,,3.70,3.3636,true,1,57992
72945308,false,שמרית קוביות שמרים ל,,,שמרית קוביות שמרים ל,יחידה,0.00,יחידה,false,,3.50,0.0000,true,1,59041
72961506,false,פרילי תות גביע 125 ג,,,פרילי תות גביע 125 ג,מיליליטרים,125.00,"100 מ""ל",false,,3.30,2.6400,true,1,60776
72961513,false,פרילי משמש גביע 125,,,פרילי משמש גביע 125,מיליליטרים,125.00,"100 מ""ל",false,,3.30,2.6400,true,1,57995
72961520,false,פרילי אננס גביע 125,,,פרילי אננס גביע 125,מיליליטרים,125.00,"100 מ""ל",false,,3.30,2.6400,true,1,57682
72961544,false,באדי יוגרט תות גביע,,,באדי יוגרט תות גביע,גרמים,125.00,100 גרם,false,,2.90,0.0232,true,1,59042
72963746,false,שמנת 15% 200מל,,,שמנת 15% 200מל,מיליליטרים,200.00,"100 מ""ל",false,,2.28,1.1400,true,1,59591
72963753,false,שמנת אורגינל של פעם,,,שמנת אורגינל של פעם,מיליליטרים,200.00,"100 מ""ל",false,,4.10,2.0500,true,1,57683
72964132,false,פרילי טבע 1.9% גביע,,,פרילי טבע 1.9% גביע,מיליליטרים,200.00,"100 מ""ל",false,,4.70,2.3500,true,1,59043
72964422,false,יוגורט פרחים גביע 20,,,יוגורט פרחים גביע 20,מיליליטרים,200.00,"100 מ""ל",false,,2.50,1.2500,true,1,59076
72983225,false,מילקי הפוך מהדרין 13,,,מילקי הפוך מהדרין 13,גרמים,130.00,100 גרם,false,,3.70,0.0285,true,1,57408
72986233,false,באדי מעדן וניל גביע,,,באדי מעדן וניל גביע,מיליליטרים,125.00,"100 מ""ל",false,,2.80,2.2400,true,1,59592
72986240,false,באדי מעדן שוקו גביע,,,באדי מעדן שוקו גביע,מיליליטרים,125.00,"100 מ""ל",false,,2.80,2.2400,true,1,60781
72986370,false,גלידת פיינטים וניל צ,,,גלידת פיינטים וניל צ,יחידה,420.00,יחידה,false,,24.40,0.0581,true,1,79587
72986424,false,גלידת פיינטים קרם עו,,,גלידת פיינטים קרם עו,יחידה,420.00,יחידה,false,,24.40,0.0581,true,1,81652
72986448,false,גלידה BEN JERGS,,,גלידה BEN JERGS,יחידה,420.00,יחידה,false,,24.40,0.0581,true,1,85901
72986455,false,גלידת פיינטים ניו-יו,,,גלידת פיינטים ניו-יו,יחידה,420.00,יחידה,false,,24.40,0.0581,true,1,80653
72986479,false,גלידת פיינטים צאנקי,,,גלידת פיינטים צאנקי,יחידה,420.00,יחידה,false,,24.40,0.0581,true,1,86454
72991886,false,גלידת בן&גריס פיינט,,,גלידת בן&גריס פיינט,יחידה,750.00,יחידה,false,,24.40,0.0325,true,1,86456
72992357,false,פסק זמן ביג ביט 50 ג,,,פסק זמן ביג ביט 50 ג,יחידה,0.00,יחידה,false,,4.90,0.0000,true,1,57970
72993637,false,דני מהדרין שוקו בודד,,,דני מהדרין שוקו בודד,מיליליטרים,125.00,"100 מ""ל",false,,2.50,2.0000,true,1,58987
72994061,false,פסק זמן טו גוד 36 גר,,,פסק זמן טו גוד 36 גר,יחידה,0.00,יחידה,false,,5.00,0.0000,true,1,149140
76106071,false,מיץ ליים משומר 200 מ,,,מיץ ליים משומר 200 מ,מיליליטרים,200.00,"100 מ""ל",false,,8.90,4.4500,true,1,182745
80001287,false,גרדנה אגוז 38 גרם,ליימן  מותגים,,גרדנה אגוז 38 גרם,יחידה,0.00,יחידה,false,,4.00,0.0000,true,1,57589
80001461,false,גרדנה שוקולד 38 גרם,ליימן  מותגים,,גרדנה שוקולד 38 גרם,יחידה,0.00,יחידה,false,,4.00,0.0000,true,1,57810
80001485,false,גרדנה קוקוס 38 גרם,ליימן  מותגים,,גרדנה קוקוס 38 גרם,יחידה,0.00,יחידה,false,,4.00,0.0000,true,1,59106
80001911,false,גרדנה שוקולד לבן במי,ליימן  מותגים,,גרדנה שוקולד לבן במי,יחידה,0.00,יחידה,false,,4.00,0.0000,true,1,137822
80050025,false,טיק טק תפוז  16 גרם,,,טיק טק תפוז  16 גרם,יחידה,0.00,יחידה,false,,3.50,0.0000,true,1,74792
