code,internal_code,name,manufacturer_name,manufacture_country,manufacturer_item_description,unit_qty,quantity,unit_of_measure,weighted,qty_in_package,price,unit_of_measure_price,allow_discount,status,item_id
194298,true,לחמניה ארוכה שומשום,מאפית י את א ברמן בע,,לחמניה ארוכה שומשום 120 גרם,גרמים,120.00,100 גרם,false,1,2.50,2.0833,true,1,174386
498096,true,לחמניה פריכה ברמן 7,מאפית י את א ברמן בע,,לחמניה פריכה 75 ג,גרמים,75.00,100 גרם,false,1,1.40,1.8667,true,1,174382
498157,true,לחמנה שמיניה כפולה,מאפית י את א ברמן בע,,לחמניה שמיניה כפולה,גרמים,120.00,100 גרם,false,1,2.00,1.6667,true,1,174383
498164,true,חצי באגט ברמן 125 ג,מאפית י את א ברמן בע,,חצי בגט 125 גרם,גרמים,120.00,100 גרם,false,1,3.90,3.2500,true,1,174385
498171,true,באגט שלם ברמן 250 ג,מאפית י את א ברמן בע,,בגט שלם 250 גרם,גרמים,120.00,100 גרם,false,1,4.90,4.0833,true,1,174394
498416,true,חצי חלה מיוחדת ברמן,מאפית י את א ברמן בע,,חצי חלה מיוחדת 250 גרם,גרמים,250.00,100 גרם,false,1,5.90,2.3600,true,1,165296
498478,true,חלה באגט ברמן 500 גר,מאפית י את א ברמן בע,,חלה באגט 500 גרם,גרמים,500.00,100 גרם,false,1,9.50,1.9000,true,1,165300
2037132,true,חלה מתוקה מעודנת ודש,מאפית י את א ברמן בע,,חלה מתוקה מעודנת 500 גרם,גרמים,500.00,100 גרם,false,1,10.90,2.1800,true,1,170750
4685065,true,גבטה ברמן 150 גרם,מאפית י את א ברמן בע,,גבטה 150 גרם,גרמים,150.00,100 גרם,false,1,4.50,3.0000,true,1,178175
4685072,true,חלה קמח מלא ושמן זית,,,חלה מקמח מלא ושמן זית 500 גרם,גרמים,500.00,100 גרם,false,1,15.90,3.1800,true,1,186325
4685270,true,לחמניה אובלית חיטה 1,,,לחמניה אובלית חיטה 180 גרם,גרמים,180.00,100 גרם,false,1,3.90,2.1667,true,1,178170
4685331,true,גבטה קמח מלא ברמן 1,מאפית י את א ברמן בע,,גבטה מקמח מלא 150 גרם,גרמים,150.00,100 גרם,false,1,4.50,3.0000,true,1,178174
54051140,false,מארז מעדן סויה וניל,אלפרו,BE,מארז מעדן סויה וניל,גרמים,500.00,100 גרם,false,,15.90,3.1800,true,1,182011
54051157,false,מארז מעדן סויה שוקול,אלפרו,BE,מארז מעדן סויה שוקול,גרמים,500.00,100 גרם,false,,15.90,3.1800,true,1,196014
72940754,false,מילקי וניל 133 גרם,שטראוס,IL,מילקי וניל 133 גרם,גרמים,133.00,100 גרם,false,,2.80,2.1053,true,1,179254
72940761,false,מילקי שוקולד 133 גרם,שטראוס,IL,מילקי שוקולד 133 גרם,מיליליטרים,133.00,"100 מ""ל",false,,2.80,2.1053,true,1,173056
